Invoice_ID,Invoice_Date,City,Store_Format,Category,Brand,Channel,Payment_Mode,Units,Cost_Price,Selling_Price,Revenue,Cost,Margin,Margin_%,Stock_On_Hand,Reorder_Level,Lead_Time_Days,Customer_Age,Customer_Gender,Loyalty_Flag
76656137,2024-02-13 06:21:00,Tijuana,Super,Home Care,Nestle,Offline,SPEI,2,125.9169688159,144.8143040145,289.628608029,251.8339376318,37.7946703972,0.13049356779496235,446,53,14,58.0,F,0
82830272,2024-01-11 21:14:00,Merida,Super,Grocery,Bimbo,Omnichannel,Cash,4,229.8971856545,291.7161912778,1166.8647651111,919.5887426181,247.276022493,0.21191489355617169,140,23,11,32.0,M,0
57058639,2024-03-08 18:31:00,Leon,Hyper,Personal Care,Nestle,Offline,Cash,1,556.5780005115,684.9887574405,684.9887574405,556.5780005115,128.4107569291,0.18746403577322476,261,60,5,54.0,M,0
41039585,2024-04-02 22:25:00,Merida,Super,Snacks,Lala,Online,Wallet,2,346.8325252986,469.7391558369,939.4783116738,693.6650505971,245.8132610767,0.26164868099908817,131,74,14,,M,0
94412266,2024-01-30 01:05:00,Guadalajara,Super,Fruits,Bimbo,Online,Wallet,3,201.5523868122,270.4263054651,811.2789163952,604.6571604365,206.6217559588,0.2546864608251513,479,71,9,60.0,F,0
71939294,2024-10-31 23:06:00,Merida,Express,Vegetables,Unilever,Omnichannel,Wallet,2,266.1645912015,300.5044915408,601.0089830817,532.329182403,68.6798006786,0.11427416662970198,103,77,9,19.0,M,0
93380645,2024-06-08 22:47:00,Merida,Hyper,Vegetables,Lala,Online,Wallet,2,114.0833185421,131.1224503306,262.2449006611,228.1666370841,34.078263577,0.12994824109475167,110,54,14,29.0,M,0
20045577,2024-07-20 10:49:00,Leon,Hyper,Snacks,Sigma,Omnichannel,Wallet,1,481.9461221759,514.505040699,514.505040699,481.9461221759,32.5589185231,0.06328202048098287,385,72,11,43.0,F,0
59367788,2024-11-11 20:40:00,Monterrey,Super,Personal Care,PepsiCo,Offline,Wallet,5,160.0389318803,192.5723015295,962.8615076477,800.1946594014,162.6668482463,0.1689410646850987,437,36,13,55.0,nan,1
79980648,2024-11-01 13:18:00,Merida,Express,Vegetables,Unilever,Offline,Wallet,2,163.5928489931,220.2383904624,440.4767809248,327.1856979862,113.2910829386,0.25720103270994554,293,68,8,51.0,M,0
46171462,2024-10-26 13:51:00,Guadalajara,Express,Snacks,Lala,Offline,SPEI,3,578.6941686819,707.8372659397,2123.511797819,1736.0825060457,387.4292917732,0.18244744021255727,89,70,14,,M,0
30247314,2024-03-12 15:33:00,Puebla,Super,Grocery,Lala,Online,Wallet,3,413.2446804328,586.1751973889,1758.5255921667,1239.7340412983,518.7915508684,0.2950150701129045,443,59,11,,F,0
56943501,2024-09-28 20:04:00,Tijuana,Super,Personal Care,Unilever,Online,Wallet,5,290.9992502295,322.3064635544,1611.5323177719,1454.9962511475,156.5360666244,0.09713492239535505,85,37,5,35.0,F,0
82681486,2024-12-29 10:26:00,Monterrey,Express,Grocery,Sigma,Online,Card,2,296.0003563999,409.7162453155,819.4324906309,592.0007127997,227.4317778312,0.2775479132589694,165,38,5,,O,1
65923950,2024-01-03 16:54:00,Guadalajara,Hyper,Personal Care,Bimbo,Online,Cash,4,145.9083213092,194.9119600595,779.6478402378,583.6332852366,196.0145550012,0.25141422176116474,478,68,12,43.0,M,1
99114383,2024-11-12 20:34:00,Ciudad de Mexico,Hyper,Vegetables,Marinela,Offline,Wallet,1,50.5776168792,55.3917430032,55.3917430032,50.5776168792,4.8141261241,0.08691053689698845,185,52,13,40.0,M,1
59429781,2024-11-11 23:35:00,Puebla,Hyper,Home Care,Alpura,Online,Card,2,531.6800704784,669.5768270226,1339.1536540453,1063.3601409568,275.7935130885,0.2059461304200197,170,35,7,,M,1
21712922,2024-11-03 02:11:00,Monterrey,Express,Home Care,Marinela,Online,Wallet,1,370.9945721065,466.019463782,466.019463782,370.9945721065,95.0248916755,0.20390755979229494,285,29,10,48.0,M,1
21942017,2024-05-24 17:20:00,Queretaro,Express,Personal Care,Nestle,Online,Wallet,5,287.2117462773,380.7848390218,1903.9241951088,1436.0587313863,467.8654637225,0.24573744318416674,361,50,14,,F,1
17239122,2024-03-13 14:41:00,Merida,Hyper,Beverages,Sigma,Omnichannel,Card,2,371.7788009489,473.0629516784,946.1259033568,743.5576018978,202.568301459,0.2141029018868133,368,49,6,44.0,nan,1
75158275,2024-09-24 01:09:00,Ciudad de Mexico,Express,Grocery,Sigma,Omnichannel,SPEI,2,545.3033456516,642.7874145392,1285.5748290784,1090.6066913033,194.9681377752,0.1516583347504696,99,54,8,63.0,O,0
80266640,2024-08-15 09:59:00,Queretaro,Hyper,Personal Care,Sigma,Online,Wallet,2,225.8521281147,325.1142135644,650.2284271288,451.7042562293,198.5241708994,0.30531450582076514,160,22,14,,M,0
11327162,2024-09-22 07:49:00,Queretaro,Super,Grocery,Bimbo,Omnichannel,SPEI,3,51.3054911104,54.6528381342,163.9585144027,153.9164733312,10.0420410715,0.061247450967121725,271,57,10,,M,0
81861960,2024-04-03 10:01:00,Guadalajara,Super,Personal Care,Lala,Online,Cash,5,458.0640546653,515.5791007864,2577.8955039318,2290.3202733263,287.5752306055,0.11155426205866577,435,72,11,41.0,M,0
70248006,2024-03-05 19:05:00,Tijuana,Express,Snacks,Marinela,Offline,SPEI,5,585.5853226719,631.8310571802,3159.155285901,2927.9266133593,231.2286725417,0.0731931961602826,352,40,13,,F,1
70661658,2024-11-25 01:53:00,Merida,Express,Personal Care,Unilever,Omnichannel,Card,4,374.4174090106,516.9764195792,2067.9056783167,1497.6696360425,570.2360422742,0.27575534428553533,294,23,14,34.0,M,0
47789689,2024-07-07 02:52:00,Ciudad de Mexico,Hyper,Home Care,PepsiCo,Online,Card,2,216.747685661,314.1680828476,628.3361656952,433.4953713219,194.8407943733,0.31009005212631635,168,79,3,,M,0
51898148,2024-11-06 17:28:00,Leon,Super,Fruits,PepsiCo,Online,SPEI,4,159.2190953675,167.4806762741,669.9227050964,636.8763814699,33.0463236265,0.04932856189986704,363,54,10,,F,0
10359569,2024-12-04 01:21:00,Merida,Hyper,Fruits,Sigma,Omnichannel,SPEI,1,345.7398137724,452.2578053075,452.2578053075,345.7398137724,106.5179915351,0.23552493795592142,389,52,7,32.0,M,0
87213733,2024-06-16 15:16:00,Puebla,Hyper,Dairy,Sigma,Omnichannel,SPEI,5,117.6597041312,155.8317559312,779.1587796562,588.2985206559,190.8602590003,0.24495682264468385,485,74,12,54.0,nan,0
73942994,2024-04-06 00:18:00,Puebla,Express,Grocery,Sigma,Offline,SPEI,1,437.3492868623,566.9309427786,566.9309427786,437.3492868623,129.5816559163,0.22856691377830066,340,35,14,,F,1
69631921,2024-11-22 23:40:00,Puebla,Hyper,Grocery,Unilever,Online,SPEI,5,340.9420511979,455.0535617709,2275.2678088547,1704.7102559895,570.5575528652,0.2507650091320086,73,42,8,40.0,F,0
95768460,2024-09-17 23:39:00,Tijuana,Express,Beverages,PepsiCo,Offline,Cash,1,345.9284613315,394.6738780236,394.6738780236,345.9284613315,48.7454166921,0.12350808960599291,67,38,14,21.0,M,1
87775644,2024-08-31 02:02:00,Leon,Super,Personal Care,PepsiCo,Online,Cash,1,46.6770538832,64.3533190239,64.3533190239,46.6770538832,17.6762651406,0.2746752678608125,364,36,3,19.0,M,0
28359577,2024-12-15 16:32:00,Leon,Super,Personal Care,PepsiCo,Offline,Card,2,457.7563967688,495.8037879209,991.6075758418,915.5127935375,76.0947823042,0.07673880692130516,151,43,13,52.0,M,1
40112098,2024-03-30 21:21:00,Ciudad de Mexico,Hyper,Snacks,Unilever,Omnichannel,SPEI,1,217.1273622743,305.3570820846,305.3570820846,217.1273622743,88.2297198103,0.2889394908019256,131,68,12,41.0,F,0
34830183,2024-05-11 15:08:00,Monterrey,Super,Beverages,Lala,Omnichannel,Wallet,5,596.2518691177,726.0930932046,3630.4654660231,2981.2593455884,649.2061204347,0.1788217314034449,373,62,14,,F,0
40707490,2024-01-15 05:46:00,Monterrey,Express,Vegetables,Nestle,Offline,SPEI,4,138.9257416604,180.9736244154,723.8944976614,555.7029666414,168.19153102,0.2323426018064251,80,24,4,35.0,F,1
19693613,2024-05-21 11:40:00,Guadalajara,Hyper,Dairy,Nestle,Offline,Card,3,370.9611712031,425.9777071497,1277.9331214491,1112.8835136094,165.0496078397,0.12915355668423645,146,54,13,42.0,M,1
64920265,2024-06-11 23:32:00,Monterrey,Express,Home Care,Unilever,Offline,Wallet,1,104.1656569456,128.797697165,128.797697165,104.1656569456,24.6320402195,0.19124596760365625,313,46,6,,F,0
21717628,2024-06-14 04:27:00,Leon,Express,Fruits,Sigma,Offline,Wallet,5,381.8843162645,492.4766959607,2462.3834798036,1909.4215813224,552.9618984812,0.22456368109053412,303,40,12,58.0,F,0
71878872,2024-02-25 01:53:00,Puebla,Express,Personal Care,Unilever,Online,Cash,4,43.0232405633,58.275317732,233.1012709282,172.0929622533,61.0083086748,0.2617244789439095,133,39,13,25.0,F,0
95916279,2024-10-22 07:11:00,Leon,Super,Beverages,Lala,Online,Cash,4,576.0835968739,797.1183475753,3188.4733903013,2304.3343874957,884.1390028057,0.27729226328030016,158,21,5,46.0,M,0
22038317,2024-06-27 14:01:00,Tijuana,Express,Vegetables,Nestle,Online,SPEI,1,285.5451125447,333.5284933648,333.5284933648,285.5451125447,47.9833808201,0.14386591183255915,236,32,6,29.0,F,0
35667599,2024-06-09 08:08:00,Monterrey,Super,Vegetables,Bimbo,Online,Wallet,2,539.7159358238,628.1273198035,1256.254639607,1079.4318716475,176.8227679595,0.14075392232167339,131,79,5,53.0,F,0
24293919,2024-11-11 08:03:00,Guadalajara,Hyper,Vegetables,Nestle,Omnichannel,Cash,4,435.7750607883,468.6329648322,1874.531859329,1743.1002431531,131.4316161759,0.07011436776696434,470,21,9,,nan,0
81355527,2024-06-26 11:31:00,Puebla,Express,Beverages,Bimbo,Online,SPEI,4,187.3390534465,269.0279168768,1076.1116675072,749.3562137862,326.755453721,0.3036445599348821,77,42,6,18.0,M,0
84960809,2024-11-21 15:17:00,Puebla,Hyper,Home Care,Unilever,Offline,Cash,4,550.8836886155,796.9310826289,3187.7243305157,2203.5347544622,984.1895760535,0.3087436283721218,106,36,6,20.0,F,1
67596690,2024-03-22 03:30:00,Guadalajara,Hyper,Beverages,Sigma,Omnichannel,Wallet,4,123.6355996131,141.6981200623,566.7924802494,494.5423984522,72.2500817972,0.1274718425434566,191,37,10,28.0,M,1
61685245,2024-11-06 11:38:00,Tijuana,Super,Personal Care,Nestle,Online,Cash,3,346.6365315762,424.6177421689,1273.8532265066,1039.9095947285,233.9436317781,0.18365038209283602,464,74,12,52.0,M,0
56924921,2024-12-26 17:55:00,Tijuana,Hyper,Fruits,PepsiCo,Offline,SPEI,5,87.1524715806,100.4531736506,502.2658682529,435.762357903,66.5035103499,0.1324069871226828,417,40,7,37.0,F,1
30611406,2024-09-30 22:03:00,Queretaro,Express,Personal Care,Lala,Offline,Cash,2,454.2037699499,531.0798419253,1062.1596838506,908.4075398997,153.7521439508,0.1447542646256639,149,71,5,64.0,M,0
64829939,2024-11-21 17:02:00,Ciudad de Mexico,Hyper,Snacks,Marinela,Omnichannel,SPEI,5,53.575724557,71.876466662,359.3823333101,267.8786227851,91.503710525,0.25461382500963814,150,26,4,53.0,F,0
40000294,2024-09-27 03:55:00,Merida,Super,Personal Care,Alpura,Omnichannel,Card,2,566.8472511365,794.3780533079,1588.7561066159,1133.694502273,455.0616043429,0.2864263447661542,446,56,7,48.0,F,1
45018748,2024-08-07 02:14:00,Merida,Express,Snacks,Alpura,Omnichannel,Cash,2,258.5258169692,338.4390192961,676.8780385922,517.0516339384,159.8264046538,0.23612289886992238,88,42,11,58.0,F,0
83578490,2024-10-05 18:40:00,Ciudad de Mexico,Super,Home Care,Alpura,Omnichannel,Card,1,367.2463107864,491.4519532707,491.4519532707,367.2463107864,124.2056424843,0.25273201511904675,152,24,4,,F,0
89741017,2024-12-16 14:31:00,Ciudad de Mexico,Super,Fruits,Lala,Online,SPEI,2,354.7098412161,448.8105077087,897.6210154174,709.4196824323,188.2013329851,0.20966680787611294,468,41,14,,M,1
29065160,2024-08-08 20:06:00,Merida,Super,Fruits,Bimbo,Omnichannel,Cash,3,135.2613655017,183.959921904,551.8797657119,405.784096505,146.0956692069,0.2647237283984258,78,38,14,,M,0
67771994,2024-09-07 18:06:00,Merida,Express,Fruits,Nestle,Online,Cash,5,64.5117094687,73.6688828595,368.3444142973,322.5585473435,45.7858669538,0.12430178163867192,166,50,9,,O,1
64449562,2024-01-29 21:46:00,Puebla,Hyper,Home Care,PepsiCo,Omnichannel,Wallet,3,583.5640488408,730.2599608721,2190.7798826163,1750.6921465224,440.0877360939,0.20088176798861873,110,32,5,,nan,1
95431641,2024-12-16 01:46:00,Puebla,Hyper,Home Care,Unilever,Omnichannel,Card,4,50.6525525792,56.3411736379,225.3646945516,202.610210317,22.7544842347,0.10096738657282796,107,33,9,,M,0
55768113,2024-10-10 20:52:00,Puebla,Hyper,Home Care,Alpura,Omnichannel,SPEI,2,364.7385998289,395.8256597355,791.6513194709,729.4771996579,62.174119813,0.07853725280796532,369,26,13,,F,1
46517748,2024-02-28 23:03:00,Monterrey,Express,Snacks,PepsiCo,Omnichannel,Wallet,2,52.6360976387,68.5607845923,137.1215691846,105.2721952775,31.8493739071,0.2322710722791898,245,23,7,19.0,F,0
95986273,2024-04-15 17:45:00,Puebla,Super,Home Care,Lala,Omnichannel,Card,2,90.6342713417,115.8471047317,231.6942094634,181.2685426834,50.42566678,0.2176388736548298,449,35,9,24.0,M,1
94992537,2024-03-23 07:00:00,Leon,Hyper,Grocery,Lala,Omnichannel,SPEI,4,374.3934994737,533.8323812938,2135.3295251751,1497.5739978948,637.7555272803,0.2986684349002341,108,26,14,54.0,O,0
78592338,2024-04-26 15:48:00,Queretaro,Super,Beverages,Unilever,Online,SPEI,1,548.5360426968,621.1740927083,621.1740927083,548.5360426968,72.6380500115,0.11693670239010329,360,61,14,36.0,F,0
94120957,2024-11-19 02:12:00,Monterrey,Hyper,Personal Care,PepsiCo,Online,Wallet,5,159.3519077285,171.8706964677,859.3534823387,796.7595386426,62.5939436962,0.07283841280982847,153,35,9,20.0,M,1
74488045,2024-06-18 10:40:00,Monterrey,Express,Home Care,Marinela,Offline,Wallet,1,243.0949854028,265.5869011686,265.5869011686,243.0949854028,22.4919157658,0.08468759440620242,228,56,10,57.0,F,0
39806635,2024-06-02 06:06:00,Leon,Super,Personal Care,Bimbo,Online,Wallet,5,368.8814934074,495.9541154754,2479.770577377,1844.4074670371,635.3631103399,0.2562185051053957,202,36,7,,F,0
77766201,2024-10-11 07:50:00,Queretaro,Hyper,Snacks,Alpura,Offline,Card,3,310.5771679736,333.406254332,1000.218762996,931.7315039207,68.4872590753,0.06847227987419288,97,27,8,,F,0
99600482,2024-05-15 11:20:00,Merida,Express,Snacks,PepsiCo,Online,Wallet,5,410.4016832239,557.7957989643,2788.9789948216,2052.0084161197,736.9705787019,0.2642438613092038,103,54,5,,F,0
95251963,2024-11-19 07:53:00,Merida,Super,Home Care,Unilever,Online,Card,5,311.2744734474,391.0365489317,1955.1827446587,1556.3723672368,398.8103774219,0.20397601119967404,92,31,5,,M,0
79042899,2024-10-02 07:59:00,Tijuana,Express,Home Care,PepsiCo,Omnichannel,Card,5,499.5227935203,569.4382870834,2847.1914354171,2497.6139676013,349.5774678158,0.12277975532914687,117,35,12,42.0,F,1
33064231,2024-04-03 19:24:00,Guadalajara,Hyper,Beverages,Alpura,Offline,SPEI,4,187.7766474993,227.6295164524,910.5180658094,751.106589997,159.4114758124,0.17507777363067334,492,67,12,26.0,F,0
79514015,2024-08-18 01:39:00,Merida,Super,Grocery,Sigma,Omnichannel,Card,3,589.6088521493,633.9757450004,1901.9272350013,1768.8265564479,133.1006785534,0.06998200357191604,280,43,3,23.0,M,1
13108874,2024-06-25 04:32:00,Monterrey,Super,Snacks,Lala,Offline,Cash,2,88.4734061733,104.2582892513,208.5165785027,176.9468123466,31.569766156,0.15140170811699413,240,74,12,42.0,F,0
66392567,2024-05-05 14:04:00,Monterrey,Express,Dairy,PepsiCo,Online,Wallet,4,267.35150736,359.8100861333,1439.2403445333,1069.4060294398,369.8343150935,0.2569649443876508,131,38,5,,F,0
36090651,2024-11-26 19:15:00,Leon,Express,Personal Care,Nestle,Omnichannel,Wallet,4,393.3691498573,476.6214236488,1906.4856945951,1573.4765994291,333.009095166,0.1746716988803484,421,64,4,,F,0
23503845,2024-05-25 05:15:00,Leon,Express,Vegetables,Alpura,Omnichannel,Card,3,67.8451385686,92.4184257945,277.2552773834,203.5354157058,73.7198616776,0.2658916446003907,439,65,12,50.0,F,0
92097414,2024-02-12 14:33:00,Queretaro,Super,Home Care,Nestle,Offline,SPEI,5,429.2329513686,461.1071600301,2305.5358001505,2146.164756843,159.3710433075,0.06912538217673384,377,45,11,53.0,M,0
76925299,2024-05-29 01:26:00,Queretaro,Hyper,Beverages,Bimbo,Offline,Cash,4,192.052767604,232.6735963986,930.6943855943,768.2110704159,162.4833151784,0.1745828896073155,263,59,9,36.0,M,0
72916614,2024-07-07 15:06:00,Merida,Super,Snacks,PepsiCo,Offline,Cash,1,184.3384362924,242.6433766703,242.6433766703,184.3384362924,58.3049403779,0.2402906734071459,497,48,4,,F,0
65674046,2024-02-16 02:39:00,Ciudad de Mexico,Super,Dairy,PepsiCo,Omnichannel,Card,2,583.6562228841,805.588564356,1611.177128712,1167.3124457681,443.8646829439,0.27549092836163686,495,27,6,53.0,M,0
24028696,2024-09-28 02:07:00,Leon,Express,Fruits,Marinela,Offline,Wallet,2,49.707670556,69.9679227034,139.9358454068,99.415341112,40.5205042948,0.2895648657928009,256,48,13,21.0,M,1
57889808,2024-03-24 18:53:00,Leon,Super,Fruits,Nestle,Omnichannel,Cash,1,492.5106252997,685.9641318642,685.9641318642,492.5106252997,193.4535065645,0.2820169416712829,416,53,5,46.0,F,1
40574988,2024-02-03 17:38:00,Monterrey,Express,Snacks,Sigma,Online,Cash,4,205.1591042658,220.4018038894,881.6072155577,820.636417063,60.9707984947,0.0691586881535465,389,63,10,,M,0
99385791,2024-07-15 04:46:00,Queretaro,Express,Home Care,Lala,Online,Cash,3,454.5465233225,625.1579605183,1875.4738815549,1363.6395699676,511.8343115873,0.2729093252756581,327,77,11,37.0,F,0
64093011,2024-02-28 18:04:00,Merida,Super,Personal Care,Lala,Offline,Wallet,1,439.5702054443,496.3274249022,496.3274249022,439.5702054443,56.7572194579,0.11435438907914697,452,79,11,39.0,M,1
87326192,2024-10-12 08:49:00,Guadalajara,Hyper,Home Care,Unilever,Offline,SPEI,3,104.0191798828,133.7149368116,401.1448104347,312.0575396484,89.0872707863,0.22208257085453717,481,57,4,26.0,M,0
24667538,2024-01-25 23:16:00,Monterrey,Super,Snacks,Sigma,Online,SPEI,4,43.9467771554,57.7860208795,231.1440835179,175.7871086216,55.3569748963,0.23949120416043607,198,79,8,,F,1
36468714,2024-06-01 22:52:00,Monterrey,Hyper,Vegetables,Nestle,Omnichannel,Wallet,3,549.7793326137,682.2177186599,2046.6531559796,1649.337997841,397.3151581386,0.1941292089369461,393,42,12,58.0,F,0
63889782,2024-01-19 21:13:00,Ciudad de Mexico,Express,Fruits,Bimbo,Online,SPEI,1,363.9989628967,477.9815775305,477.9815775305,363.9989628967,113.9826146338,0.23846654346523316,458,75,12,,M,0
97549988,2024-05-19 22:10:00,Ciudad de Mexico,Express,Dairy,Nestle,Online,Wallet,3,292.9038971022,353.5595474431,1060.6786423292,878.7116913067,181.9669510225,0.17155709916332654,301,74,14,62.0,M,0
16664853,2024-12-06 15:36:00,Merida,Hyper,Beverages,Nestle,Omnichannel,Cash,4,481.2333098419,645.1327865436,2580.5311461745,1924.9332393674,655.5979068071,0.2540554132737284,169,36,7,42.0,M,0
20647336,2024-08-25 10:31:00,Leon,Express,Grocery,PepsiCo,Offline,Card,2,125.8230916483,175.4695074607,350.9390149213,251.6461832966,99.2928316247,0.28293471914766394,459,20,5,,F,1
75415929,2024-07-14 07:55:00,Puebla,Express,Snacks,Nestle,Omnichannel,Card,3,557.983067853,779.5735193028,2338.7205579084,1673.9492035591,664.7713543493,0.28424573944987513,50,66,9,47.0,M,0
19939997,2024-02-27 09:32:00,Guadalajara,Super,Snacks,Bimbo,Omnichannel,Cash,5,315.0592516356,444.7438232182,2223.7191160912,1575.2962581779,648.4228579133,0.291593867778157,113,43,4,31.0,F,0
37040712,2024-04-24 04:33:00,Queretaro,Express,Vegetables,Bimbo,Online,Wallet,4,223.8917074887,257.5408572792,1030.1634291168,895.5668299547,134.596599162,0.13065557887008192,338,61,8,63.0,F,1
69380785,2024-05-18 23:22:00,Queretaro,Super,Dairy,Unilever,Omnichannel,Cash,2,257.6172005853,317.5004803323,635.0009606646,515.2344011705,119.7665594941,0.18860846977102735,278,28,8,50.0,F,0
48462826,2024-07-30 04:43:00,Puebla,Express,Grocery,Sigma,Offline,Cash,5,404.5500891648,566.8078718582,2834.0393592912,2022.7504458241,811.2889134671,0.2862659302198297,495,29,13,,M,0
78338633,2024-03-16 23:16:00,Ciudad de Mexico,Super,Home Care,Marinela,Offline,Cash,1,461.7336665876,541.6892617986,541.6892617986,461.7336665876,79.955595211,0.14760417244667892,397,33,3,27.0,M,0
11260433,2024-12-30 23:32:00,Merida,Hyper,Dairy,Unilever,Offline,Cash,4,325.2245839214,457.3778442484,1829.5113769934,1300.8983356856,528.6130413079,0.28893673357559024,71,23,8,,M,1
67992121,2024-08-25 20:25:00,Merida,Super,Fruits,Bimbo,Offline,Wallet,3,453.0895097972,538.0016808068,1614.0050424205,1359.2685293917,254.7365130288,0.15782882105916402,330,37,11,,M,1
68020653,2024-04-23 19:26:00,Ciudad de Mexico,Express,Snacks,Nestle,Online,Wallet,1,588.8168727871,681.4056614523,681.4056614523,588.8168727871,92.5887886652,0.13587910095708905,233,51,12,63.0,M,0
34088588,2024-02-11 00:18:00,Queretaro,Hyper,Vegetables,Marinela,Online,Cash,4,116.6294375509,151.8691124493,607.4764497974,466.5177502037,140.9586995937,0.23203977642376722,305,34,3,,F,0
71735783,2024-08-05 04:12:00,Queretaro,Super,Vegetables,PepsiCo,Omnichannel,SPEI,1,591.5025465626,803.5855285932,803.5855285932,591.5025465626,212.0829820306,0.2639208578106969,367,73,11,28.0,F,0
48862967,2024-06-12 10:56:00,Monterrey,Express,Home Care,Lala,Online,SPEI,3,472.5779439346,570.3191479943,1710.957443983,1417.7338318038,293.2236121792,0.1713798395222358,229,23,10,,F,0
88639423,2024-09-02 23:22:00,Monterrey,Express,Beverages,Sigma,Online,Card,4,492.3885200489,656.0529984084,2624.2119936334,1969.5540801957,654.6579134377,0.249468379470086,328,50,11,,F,0
79062033,2024-08-05 14:33:00,Puebla,Express,Snacks,Marinela,Offline,Wallet,2,260.2811278738,338.8715380438,677.7430760876,520.5622557476,157.18082034,0.23191800239013305,337,72,8,,M,0
75481820,2024-08-21 17:32:00,Merida,Express,Vegetables,Nestle,Offline,Card,5,476.6364630168,564.2784229688,2821.3921148438,2383.1823150839,438.2097997599,0.15531687263689709,324,32,8,,F,1
57248310,2024-10-31 07:00:00,Merida,Hyper,Beverages,Alpura,Offline,Wallet,2,178.5058693816,242.7287464834,485.4574929667,357.0117387631,128.4457542036,0.26458702577363474,396,57,13,42.0,O,0
70876300,2024-07-10 16:33:00,Merida,Hyper,Grocery,PepsiCo,Omnichannel,SPEI,4,182.1479455224,204.6684722919,818.6738891674,728.5917820895,90.0821070779,0.11003417633059312,84,63,8,,F,0
22655125,2024-09-21 11:04:00,Ciudad de Mexico,Super,Dairy,Unilever,Online,Card,1,526.1619637611,677.669984258,677.669984258,526.1619637611,151.5080204969,0.22357198048668853,352,33,3,,F,0
47878687,2024-05-11 01:07:00,Tijuana,Express,Home Care,Bimbo,Offline,Wallet,3,265.7868667313,362.826882618,1088.4806478541,797.3606001938,291.1200476603,0.26745541892197555,122,56,14,29.0,F,0
43031547,2024-12-10 03:29:00,Leon,Hyper,Dairy,Marinela,Online,Wallet,1,573.0063736583,635.9126434893,635.9126434893,573.0063736583,62.906269831,0.098922816640018,321,24,3,27.0,F,0
16533645,2024-05-28 21:49:00,Queretaro,Super,Snacks,PepsiCo,Omnichannel,Wallet,5,160.2086717613,173.6394335536,868.1971677681,801.0433588063,67.1538089618,0.07734856948964479,158,53,6,,M,0
82811553,2024-09-05 03:44:00,Queretaro,Express,Personal Care,Lala,Online,Cash,4,389.3920830679,444.5710451688,1778.2841806753,1557.5683322718,220.7158484036,0.12411730970904357,239,72,11,,F,1
68012562,2024-12-30 10:27:00,Guadalajara,Hyper,Vegetables,Marinela,Offline,Card,4,482.7185739218,632.1020834813,2528.4083339254,1930.8742956871,597.5340382383,0.23632813981062867,142,70,9,48.0,F,0
39740284,2024-05-07 10:54:00,Ciudad de Mexico,Super,Personal Care,Marinela,Omnichannel,Wallet,5,577.7507717663,801.5799781709,4007.8998908544,2888.7538588317,1119.1460320227,0.2792350264477531,414,62,6,31.0,F,0
11982306,2024-02-07 01:55:00,Leon,Hyper,Personal Care,Lala,Omnichannel,Wallet,4,358.0179197831,415.9629709125,1663.8518836501,1432.0716791322,231.7802045179,0.1393033879971597,412,34,7,50.0,M,0
97237933,2024-03-25 13:54:00,Puebla,Express,Home Care,Alpura,Online,SPEI,4,368.7085319329,498.1302536465,1992.5210145859,1474.8341277315,517.6868868543,0.2598150197988971,103,75,14,,F,1
69223390,2024-03-29 23:36:00,Guadalajara,Express,Grocery,Lala,Online,SPEI,1,138.5174365591,146.4693927899,146.4693927899,138.5174365591,7.9519562309,0.05429090733164564,51,41,5,26.0,F,0
82631555,2024-01-21 15:39:00,Queretaro,Super,Personal Care,PepsiCo,Omnichannel,Card,3,457.6340957669,525.6490675425,1576.9472026275,1372.9022873008,204.0449153267,0.12939235694556928,335,62,8,,M,1
16732509,2024-07-17 12:29:00,Ciudad de Mexico,Express,Beverages,Nestle,Online,Cash,5,486.3590355772,560.47655542,2802.3827771002,2431.7951778862,370.587599214,0.13224017869445848,390,30,14,25.0,M,0
92324612,2024-04-11 07:40:00,Queretaro,Hyper,Vegetables,Bimbo,Offline,Wallet,3,310.2476091127,370.1234271847,1110.3702815541,930.7428273381,179.627454216,0.16177257010574536,412,58,7,47.0,M,1
15349010,2024-02-05 10:14:00,Tijuana,Hyper,Grocery,Bimbo,Online,Card,2,433.8640926349,581.0237675361,1162.0475350723,867.7281852698,294.3193498025,0.25327651487523856,447,44,3,24.0,O,0
92214311,2024-02-19 22:47:00,Puebla,Super,Dairy,PepsiCo,Online,Card,2,526.3708914196,723.8975809031,1447.7951618062,1052.7417828392,395.053378967,0.27286551950770693,285,28,6,30.0,M,0
61045949,2024-04-09 18:55:00,Monterrey,Express,Vegetables,Nestle,Omnichannel,Cash,4,544.4359274809,698.9840596092,2795.936238437,2177.7437099237,618.1925285133,0.2211039436503224,262,36,3,48.0,F,1
88230470,2024-05-14 18:24:00,Monterrey,Super,Home Care,Marinela,Offline,SPEI,3,466.4906550217,650.4944063314,1951.4832189942,1399.471965065,552.0112539292,0.2828675381660242,144,69,11,57.0,F,0
92815030,2024-12-21 16:24:00,Puebla,Super,Grocery,Alpura,Omnichannel,SPEI,1,477.0064828872,686.3999339497,686.3999339497,477.0064828872,209.3934510625,0.30506041843215276,74,64,11,44.0,M,0
89105443,2024-09-13 10:35:00,Ciudad de Mexico,Express,Dairy,Lala,Omnichannel,Wallet,3,105.5868580399,114.1487642996,342.4462928988,316.7605741198,25.685718779,0.07500656106269157,437,31,14,,M,1
